time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-11-11T05:21:17.400Z,38.7739983,-122.7190018,1.74,1.32,md,11,171,0.00156,0.03,nc,nc72554051,2015-11-11T05:22:54.430Z,"3km E of The Geysers, California",earthquake
2015-11-11T05:18:01.640Z,46.9478,-71.1805,2.08,2.1,ml,,150,0.836,0.58,us,us10003xad,2015-11-11T21:27:18.025Z,"11km W of Chateau-Richer, Canada",earthquake
2015-11-11T05:13:51.000Z,61.23,-150.9384,54.9,1.6,ml,,,,0.65,ak,ak11842053,2015-11-11T05:46:25.994Z,"55km W of Anchorage, Alaska",earthquake
2015-11-11T05:13:30.710Z,38.8190002,-122.8266678,2.47,0.96,md,11,99,0.007718,0.03,nc,nc72554046,2015-11-11T05:15:05.330Z,"7km NW of The Geysers, California",earthquake
2015-11-11T05:08:59.000Z,63.4125,-151.4439,0.5,1.5,ml,,,,0.43,ak,ak11842050,2015-11-11T05:46:25.342Z,"124km W of Cantwell, Alaska",earthquake
2015-11-11T04:58:16.624Z,39.3451,-120.0023,6.2,1.6,ml,22,56.73,0.059,0.1539,nn,nn00518491,2015-11-11T05:47:26.340Z,"10km NNW of Incline Village, Nevada",earthquake
2015-11-11T04:54:23.120Z,38.8438339,-122.8296661,1.5,1.15,md,17,71,0.006935,0.02,nc,nc72554036,2015-11-11T04:55:59.260Z,"9km WNW of Cobb, California",earthquake
2015-11-11T04:47:13.048Z,36.7456,-116.2151,4.2,0,ml,6,267.18,0.018,0.0301,nn,nn00518553,2015-11-11T14:24:21.288Z,"51km ESE of Beatty, Nevada",earthquake
2015-11-11T04:28:30.000Z,62.7592,-150.777,88.1,1.2,ml,,,,0.25,ak,ak11841039,2015-11-11T11:01:48.254Z,"59km NW of Talkeetna, Alaska",earthquake
2015-11-11T04:28:29.080Z,38.788166,-122.7841644,1.99,0.92,md,7,160,0.0216,0.01,nc,nc72554026,2015-11-11T04:30:05.080Z,"2km WNW of The Geysers, California",earthquake
2015-11-11T04:16:59.400Z,37.1067,-97.5732,5.82,3.3,mb_lg,,95,0.046,0.28,us,us10003xa9,2015-11-11T16:55:35.800Z,"8km NNE of Caldwell, Kansas",earthquake
2015-11-11T04:07:09.000Z,62.5557,-151.2692,100,1.7,ml,,,,0.76,ak,ak11841038,2015-11-11T04:37:25.294Z,"65km WNW of Talkeetna, Alaska",earthquake
2015-11-11T04:00:31.860Z,35.5558333,-118.3335,1.58,1.47,ml,29,92,0.1398,0.12,ci,ci37271279,2015-11-11T14:21:13.625Z,"14km ESE of Lake Isabella, California",earthquake
2015-11-11T03:55:31.630Z,37.536335,-118.8669968,6.27,1.27,md,15,188,0.06148,0.02,nc,nc72554016,2015-11-11T18:14:45.136Z,"15km SSE of Mammoth Lakes, California",earthquake
2015-11-11T03:50:35.450Z,19.3268337,-155.0420074,5.28,1.81,md,46,202,0.08002,0.31,hv,hv61098316,2015-11-11T03:53:55.500Z,"20km SW of Leilani Estates, Hawaii",earthquake
2015-11-11T03:16:01.800Z,38.8351669,-122.7988358,2.09,0.56,md,6,117,0.00738,0.01,nc,nc72554011,2015-11-11T03:17:34.640Z,"6km WNW of Cobb, California",earthquake
2015-11-11T03:13:33.546Z,38.2416,-118.3098,10.2,1,ml,5,241.38,0.154,0.0221,nn,nn00518578,2015-11-11T19:26:33.738Z,"41km SE of Hawthorne, Nevada",earthquake
2015-11-11T03:11:07.578Z,39.3235,-119.9382,0,0.6,ml,4,210.76,0.082,0.0315,nn,nn00518555,2015-11-11T14:30:37.639Z,"8km NNE of Incline Village, Nevada",earthquake
2015-11-11T03:08:16.000Z,64.9597,-147.3365,0,1.7,ml,,,,0.7,ak,ak11840031,2015-11-11T03:30:19.316Z,"20km NNE of Badger, Alaska",earthquake
2015-11-11T03:07:49.750Z,-29.5325,-71.9942,15.18,5.1,mb,,146,0.761,1.23,us,us10003x9t,2015-11-11T11:10:23.469Z,"78km NW of Coquimbo, Chile",earthquake
2015-11-11T03:02:28.790Z,37.8424988,-122.2231674,4.35,0.84,md,7,207,0.02575,0.03,nc,nc72554006,2015-11-11T03:04:04.560Z,"2km NNE of Piedmont, California",earthquake
2015-11-11T03:02:02.918Z,39.3439,-120.0019,5.6,1.3,ml,19,56.69,0.058,0.1818,nn,nn00518458,2015-11-11T04:00:10.565Z,"10km NNW of Incline Village, Nevada",earthquake
2015-11-11T02:46:19.900Z,-29.4445,-72.1732,10,6.9,mww,,33,0.94,1.53,us,us10003x9g,2015-11-11T18:01:35.710Z,"98km NW of Coquimbo, Chile",earthquake
2015-11-11T02:23:38.650Z,-29.4617,-71.9926,10,5.1,mb,,97,0.798,1.07,us,us10003x94,2015-11-11T10:26:17.840Z,"83km NW of Coquimbo, Chile",earthquake
2015-11-11T02:20:48.210Z,33.2715,-116.7848333,10.04,1.99,ml,75,47,0.04162,0.18,ci,ci37271263,2015-11-11T02:53:16.200Z,"4km NNW of Lake Henshaw, California",earthquake
2015-11-11T02:18:08.050Z,-29.3971,-71.8994,35,4.9,mb,,146,0.775,1.04,us,us10003x96,2015-11-11T10:20:45.857Z,"81km NW of Coquimbo, Chile",earthquake
2015-11-11T02:14:39.460Z,-29.4996,-72.1141,10,4.8,mb,,149,0.868,1.54,us,us10003x90,2015-11-11T10:17:09.049Z,"89km NW of Coquimbo, Chile",earthquake
2015-11-11T02:06:36.890Z,-29.4907,-71.9305,10,4.9,mb,,134,0.737,0.79,us,us10003xa2,2015-11-11T10:09:18.094Z,"76km NW of Coquimbo, Chile",earthquake
2015-11-11T01:54:37.710Z,-29.4393,-72.1054,10,6.9,mww,,39,0.893,1.53,us,us10003x8t,2015-11-11T15:28:23.143Z,"93km NW of Coquimbo, Chile",earthquake
2015-11-11T01:54:03.000Z,51.4868,-178.7914,62.1,2.8,ml,,,,0.3,ak,ak11838062,2015-11-11T09:56:30.701Z,"33km NE of Amatignak Island, Alaska",earthquake
2015-11-11T01:39:04.050Z,36.9273,-97.807,4.78,3.9,mb_lg,,36,0.086,0.43,us,us10003x8l,2015-11-11T03:40:11.834Z,"14km NNW of Medford, Oklahoma",earthquake
2015-11-11T01:32:26.180Z,33.6003333,-116.8141667,7.87,0.48,ml,25,82,0.04078,0.09,ci,ci37271255,2015-11-11T02:33:07.430Z,"14km WNW of Anza, California",earthquake
2015-11-11T01:31:49.010Z,19.2964993,-155.3826599,2.33,1.83,md,28,99,0.03681,0.21,hv,hv61098201,2015-11-11T01:34:59.760Z,"14km NE of Pahala, Hawaii",earthquake
2015-11-11T01:12:20.930Z,33.5258333,-116.7348333,3.5,0.19,ml,19,132,0.03952,0.08,ci,ci37271247,2015-11-11T02:18:56.755Z,"6km WSW of Anza, California",earthquake
2015-11-11T00:57:37.980Z,37.7388344,-121.9373322,12.13,1.05,md,8,97,0.08289,0.18,nc,nc72553976,2015-11-11T00:59:14.750Z,"4km N of Dublin, California",earthquake
2015-11-11T00:52:26.920Z,19.426,-155.6093333,2.952,1.07,md,9,106,0.02644,0.13,hv,hv61098146,2015-11-11T01:07:46.820Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-11T00:40:24.810Z,39.1339989,-123.1238327,1.95,2.25,md,13,90,0.1237,0.06,nc,nc72553971,2015-11-11T00:41:58.650Z,"3km E of Talmage, California",earthquake
2015-11-11T00:37:15.746Z,40.9311,-116.3524,1.1,0.4,ml,3,260.57,0.016,0.0113,nn,nn00518561,2015-11-11T16:11:47.874Z,"31km NW of Carlin, Nevada",earthquake
2015-11-11T00:26:58.110Z,6.2131,147.6286,15.29,5.6,mb,,103,15.522,0.96,us,us10003x8b,2015-11-11T18:49:06.000Z,"145km SSE of Satawal, Micronesia",earthquake
2015-11-11T00:25:46.997Z,36.0215,-116.0851,9.1,1.5,ml,19,97.78,0.46,0.2137,nn,nn00518452,2015-11-11T19:20:14.999Z,"22km SSW of Pahrump, Nevada",earthquake
2015-11-11T00:25:22.810Z,19.4223333,-155.6111667,2.682,0.63,md,9,109,0.0249,0.12,hv,hv61098136,2015-11-11T00:47:48.810Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-11T00:10:02.000Z,59.0591,-152.5383,69.2,2,ml,,,,0.32,ak,ak11837089,2015-11-11T00:47:01.057Z,"85km SW of Homer, Alaska",earthquake
2015-11-11T00:09:52.020Z,19.428,-155.6281667,4.002,2.34,ml,22,148,0.02513,0.1,hv,hv61098096,2015-11-11T00:30:54.680Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-11T00:09:20.990Z,19.4245,-155.6145,4.062,0.65,md,9,133,0.02492,0.09,hv,hv61098091,2015-11-11T00:41:37.110Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-11T00:00:46.440Z,19.417,-155.6285,3.85,2.57,ml,15,145,0.01421,0.08,hv,hv61098076,2015-11-11T08:03:28.785Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-10T23:59:53.860Z,37.7809982,-121.9596634,8.59,2.03,md,21,53,0.08198,0.08,nc,nc72553951,2015-11-11T00:01:29.360Z,"1km E of San Ramon, California",earthquake
2015-11-10T23:59:36.270Z,19.422,-155.6111667,2.762,2.37,ml,16,94,0.02465,0.14,hv,hv61098071,2015-11-11T00:43:13.220Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-10T23:55:56.230Z,39.7356667,-111.2171667,-2.04,1.36,ml,14,75,0.096,0.14,uu,uu60129482,2015-11-11T18:21:34.240Z,"22km ENE of Fairview, Utah",earthquake
2015-11-10T23:48:24.740Z,-29.4857,-72.1313,10,4.4,mwr,,98,0.888,1.37,us,us10003x7z,2015-11-11T07:50:54.700Z,"92km NW of Coquimbo, Chile",earthquake
2015-11-10T23:48:11.800Z,19.4216667,-155.6293333,3.47,3.44,ml,43,118,0.01889,0.11,hv,hv61098046,2015-11-11T07:50:58.769Z,"25km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-10T23:41:40.710Z,38.8438339,-122.8303299,1.75,1.37,md,26,59,0.006607,0.04,nc,nc72553946,2015-11-10T23:43:15.230Z,"9km WNW of Cobb, California",earthquake
2015-11-10T23:20:14.000Z,61.0446,-148.0179,11.2,1.6,ml,,,,0.43,ak,ak11836125,2015-11-10T23:56:07.297Z,"47km NE of Whittier, Alaska",earthquake
2015-11-10T23:19:25.830Z,38.1833344,-122.3905029,10.68,2.06,md,6,176,0.3166,0.14,nc,nc72553941,2015-11-10T23:21:09.020Z,"11km W of American Canyon, California",earthquake
2015-11-10T23:12:46.120Z,36.6544,-97.7262,3,2.8,mb_lg,,43,0.22,0.43,us,us10003x7r,2015-11-11T07:15:28.172Z,"16km S of Medford, Oklahoma",earthquake
2015-11-10T23:11:02.000Z,64.5663,-149.8515,11,1.1,ml,,,,0.5,ak,ak11836124,2015-11-11T01:09:25.490Z,"35km W of North Nenana, Alaska",earthquake
2015-11-10T23:10:26.000Z,61.3799,-152.2756,1.3,1.2,ml,,,,0.36,ak,ak11836121,2015-11-11T07:12:49.334Z,"93km NW of Nikiski, Alaska",earthquake
2015-11-10T23:09:03.370Z,38.786499,-122.7754974,3.1,0.9,md,14,106,0.01178,0.02,nc,nc72553926,2015-11-10T23:10:39.960Z,"1km WNW of The Geysers, California",earthquake
2015-11-10T23:08:56.200Z,37.9715004,-122.0306702,4.68,1.58,md,6,176,0.05652,0.03,nc,nc72553921,2015-11-10T23:10:29.950Z,"0km S of Concord, California",earthquake
2015-11-10T23:07:50.880Z,-7.6327,119.3804,280.09,4.2,mb,,59,2.627,0.92,us,us10003x7q,2015-11-11T07:10:21.942Z,"88km NNE of Sangiang, Indonesia",earthquake
2015-11-10T22:59:19.630Z,33.5113333,-116.4568333,5.39,0.51,ml,11,192,0.07719,0.09,ci,ci37271223,2015-11-10T23:40:20.466Z,"21km ESE of Anza, California",earthquake
2015-11-10T22:32:44.680Z,34.6288333,-92.5721667,0,2.29,md,14,97,0.2583,0.35,nm,nm60095507,2015-11-11T18:51:31.933Z,"1km W of Salem, Arkansas",quarry blast
2015-11-10T22:24:23.400Z,19.3466667,-155.4966667,10.202,1.08,md,19,91,0.045,0.08,hv,hv61097951,2015-11-11T01:01:07.350Z,"15km N of Pahala, Hawaii",earthquake
2015-11-10T22:21:32.190Z,37.4748344,-118.8168335,8.42,2.51,md,34,114,0.07679,0.05,nc,nc72553911,2015-11-11T06:24:12.532Z,"24km SSE of Mammoth Lakes, California",earthquake
2015-11-10T21:52:44.000Z,51.3372,-175.0156,25.6,3.2,ml,,,,0.45,ak,ak11835036,2015-11-11T05:55:16.113Z,"110km SSW of Atka, Alaska",earthquake
2015-11-10T21:47:56.900Z,33.8675,-117.511,-0.55,0.75,ml,18,87,0.07423,0.16,ci,ci37271175,2015-11-10T22:05:30.401Z,"2km SE of Home Gardens, California",quarry blast
2015-11-10T21:43:25.680Z,44.0973333,-121.8136667,7.279,-0.26,md,4,156,0.03394,0.1,uw,uw60118508,2015-11-10T22:09:34.900Z,"30km SW of Sisters, Oregon",earthquake
2015-11-10T21:43:03.900Z,31.3519,-103.0585,5,3.2,mb_lg,,88,2.014,0.49,us,us10003x5f,2015-11-11T05:45:39.921Z,"31km SSW of Monahans, Texas",earthquake
2015-11-10T21:27:16.652Z,36.7407,-116.2149,3.6,0.2,ml,10,138.69,0.013,0.0817,nn,nn00518440,2015-11-10T23:41:33.541Z,"52km ESE of Beatty, Nevada",earthquake
2015-11-10T21:20:16.250Z,46.4985,-122.4143333,18.785,1.32,ml,23,111,0.1205,0.13,uw,uw61103681,2015-11-10T21:32:23.700Z,"12km WSW of Morton, Washington",earthquake
2015-11-10T21:00:12.000Z,47.9961667,-124.634,38.162,2.62,ml,18,200,0.06669,0.4,uw,uw61103666,2015-11-11T05:02:46.829Z,"19km WNW of Forks, Washington",earthquake
2015-11-10T20:59:28.820Z,-15.9659,-177.4779,421.15,4.5,mb,,120,4.63,0.96,us,us10003x54,2015-11-11T05:02:00.885Z,"198km SSE of Sigave, Wallis and Futuna",earthquake
2015-11-10T20:55:33.280Z,37.6883333,-113.0028333,11.19,1.42,ml,9,130,0.071,0.06,uu,uu60129457,2015-11-11T17:10:45.440Z,"5km ENE of Cedar City, Utah",earthquake
2015-11-10T20:52:57.520Z,38.7700005,-122.7238312,0.93,1.85,md,20,85,0.006098,0.04,nc,nc72553886,2015-11-10T20:54:34.170Z,"2km ESE of The Geysers, California",earthquake
2015-11-10T20:52:20.130Z,36.7908,-115.9381,7.3,1.3,ml,23,74.26,0.073,0.1598,nn,nn00518406,2015-11-10T22:42:41.294Z,"64km N of Pahrump, Nevada",earthquake
2015-11-10T20:45:52.860Z,19.2581667,-155.2465,42.55,2.1,md,46,168,0.03086,0.09,hv,hv61097871,2015-11-10T22:59:04.430Z,"19km S of Volcano, Hawaii",earthquake
2015-11-10T20:29:22.290Z,38.8243332,-122.8451691,1.46,0.95,md,16,68,0.008013,0.05,nc,nc72553871,2015-11-10T20:30:58.000Z,"9km NW of The Geysers, California",earthquake
2015-11-10T20:18:46.960Z,36.9257,-97.8071,5.63,2.5,mb_lg,,34,0.085,0.39,us,us10003x4h,2015-11-11T04:21:29.379Z,"14km NNW of Medford, Oklahoma",earthquake
2015-11-10T19:38:22.140Z,-30.817,-71.4785,50.13,4.1,mb,,132,0.196,1.89,us,us10003x44,2015-11-10T21:42:19.742Z,"36km SW of Ovalle, Chile",earthquake
2015-11-10T19:27:32.800Z,36.9445,-97.8181,1.465,2.8,ml,,51,,0.78,us,us10003x3y,2015-11-11T03:30:03.227Z,"17km NNW of Medford, Oklahoma",earthquake
2015-11-10T19:24:25.000Z,60.6254,-151.0235,53,1.2,ml,,,,0.33,ak,ak11834067,2015-11-10T20:33:41.060Z,"10km NNE of Ridgeway, Alaska",earthquake
2015-11-10T19:16:01.890Z,36.9223,-97.8187,7.19,2.8,mb_lg,,37,0.077,0.42,us,us10003x3v,2015-11-11T03:18:34.889Z,"14km NNW of Medford, Oklahoma",earthquake
2015-11-10T19:13:38.530Z,36.9277,-97.8118,5.24,3.2,mb_lg,,25,0.085,0.35,us,us10003x3t,2015-11-10T23:21:01.347Z,"15km NNW of Medford, Oklahoma",earthquake
2015-11-10T19:13:05.990Z,48.1178333,-116.3606667,5,2.32,ml,11,171,0.531,0.25,mb,mb80105914,2015-11-11T14:57:50.100Z,"22km SE of Sandpoint, Idaho",earthquake
2015-11-10T19:09:45.510Z,47.8698333,-121.6421667,10.274,1.33,ml,12,107,0.108,0.14,uw,uw61103541,2015-11-10T19:54:22.400Z,"4km ENE of Gold Bar, Washington",earthquake
2015-11-10T18:49:53.800Z,-9.416,123.5671,96.87,4.5,mb,,129,0.768,1.53,us,us10003x3l,2015-11-11T02:52:27.910Z,"30km NW of Naisano Dua, Indonesia",earthquake
2015-11-10T18:28:18.700Z,19.2444992,-155.2561646,43.4,2.08,md,48,165,0.04713,0.15,hv,hv61097691,2015-11-10T18:31:45.480Z,"20km S of Volcano, Hawaii",earthquake
2015-11-10T18:08:33.710Z,47.464,-115.7806667,2.81,1.93,ml,12,181,0.518,0.26,mb,mb80105884,2015-11-10T18:56:45.800Z,"1km ESE of Mullan, Idaho",earthquake
2015-11-10T18:07:52.000Z,38.911335,-122.4971695,6.75,2.07,md,8,205,0.05349,0.03,nc,nc72553826,2015-11-10T18:09:27.060Z,"9km E of Lower Lake, California",earthquake
2015-11-10T18:06:20.780Z,-22.2006,-68.7736,111.14,4,mb,,64,0.429,0.82,us,us10003x36,2015-11-11T02:08:54.429Z,"33km NNE of Calama, Chile",earthquake
2015-11-10T18:05:14.320Z,33.5305,-115.87,4.31,1.82,ml,44,53,0.04529,0.19,ci,ci37488424,2015-11-10T20:40:32.486Z,"6km E of North Shore, California",earthquake
2015-11-10T17:48:22.800Z,-22.2306,-68.705,112.54,5.7,mb,,32,0.425,1.51,us,us10003x2w,2015-11-11T01:56:51.000Z,"35km NE of Calama, Chile",earthquake
2015-11-10T17:40:59.091Z,37.1332,-117.2664,15,0.6,ml,7,155.51,0.241,0.0856,nn,nn00518378,2015-11-10T18:17:00.504Z,"51km WNW of Beatty, Nevada",earthquake
2015-11-10T17:30:41.351Z,35.8345,-116.9429,6.3,1.6,ml,12,222.8,0.144,0.2573,nn,nn00518372,2015-11-10T18:07:39.895Z,"42km E of Searles Valley, California",earthquake
2015-11-10T17:06:58.480Z,37.3828316,-121.5339966,39.19,2.08,md,4,178,0.4096,0.16,nc,nc72553801,2015-11-10T17:09:36.640Z,"25km E of East Foothills, California",earthquake
2015-11-10T17:05:02.430Z,33.0158333,-116.0276667,9.24,1.52,ml,42,38,0.1377,0.26,ci,ci37488408,2015-11-10T20:29:21.770Z,"17km SE of Ocotillo Wells, California",earthquake
2015-11-10T16:58:28.480Z,38.7818336,-122.7248306,1.09,1.36,md,15,99,0.01041,0.03,nc,nc72553796,2015-11-10T17:00:02.740Z,"2km E of The Geysers, California",earthquake
2015-11-10T16:38:08.880Z,38.4008331,-119.4238358,4.93,2.63,md,22,112,0.05297,0.12,nc,nc72553786,2015-11-10T18:50:19.260Z,"23km NW of Bridgeport, California",earthquake
2015-11-10T16:36:38.850Z,38.8373337,-122.8294983,1.95,1.16,md,19,53,0.004842,0.02,nc,nc72553781,2015-11-10T16:38:12.490Z,"9km W of Cobb, California",earthquake
2015-11-10T16:35:49.610Z,8.5765,-71.3766,11.6,4.6,mb,,41,0.795,0.95,us,us10003wwq,2015-11-11T00:38:16.334Z,"7km N of Lagunillas, Venezuela",earthquake
2015-11-10T16:09:06.980Z,34.1586667,-118.1415,16.12,1.37,ml,19,120,0.03842,0.11,ci,ci37488392,2015-11-10T16:50:39.226Z,"1km WNW of Pasadena, California",earthquake
2015-11-10T16:01:40.100Z,18.8985,-67.1993,6,2.9,Md,8,266.4,0.43568291,0.15,pr,pr15314003,2015-11-11T00:04:42.578Z,"46km NNW of San Antonio, Puerto Rico",earthquake
2015-11-10T15:57:21.290Z,42.5194,-101.0145,5,3.2,mb_lg,,56,1.672,0.87,us,us10003wgh,2015-11-10T19:37:21.070Z,"52km N of Mullen, Nebraska",earthquake
2015-11-10T15:50:08.440Z,42.9393,143.6424,125.23,4.5,mb,,133,0.991,0.71,us,us10003wg8,2015-11-10T23:52:47.862Z,"35km E of Obihiro, Japan",earthquake
2015-11-10T15:46:25.980Z,38.809166,-122.741333,1.42,1.14,md,16,62,0.01037,0.04,nc,nc72553771,2015-11-10T15:48:01.130Z,"2km SW of Cobb, California",earthquake
2015-11-10T15:42:22.930Z,36.4965,-89.5433333,7.65,1.69,md,20,82,0.04243,0.06,nm,nm60095472,2015-11-10T18:26:17.040Z,"10km S of New Madrid, Missouri",earthquake
2015-11-10T15:41:19.574Z,36.7454,-116.2199,4.3,0.1,ml,8,279.43,0.019,0.065,nn,nn00518363,2015-11-10T17:02:54.680Z,"51km ESE of Beatty, Nevada",earthquake
2015-11-10T15:35:25.000Z,37.5637,-118.77,6.2,0.6,Md,12,176.399985888001,0.05389892,0.03,nc,nc72553766,2015-11-10T17:16:14.339Z,"20km ESE of Mammoth Lakes, California",earthquake
2015-11-10T15:33:51.590Z,19.3615,-155.6018333,13.822,0.96,md,7,142,0.0477,0.05,hv,hv61097631,2015-11-10T21:02:07.810Z,"21km NW of Pahala, Hawaii",earthquake
2015-11-10T15:17:17.620Z,44.7131667,-114.3211667,-1.95,1.82,ml,13,118,0.769,0.25,mb,mb80105834,2015-11-10T16:01:00.840Z,"24km NNW of Challis, Idaho",earthquake
2015-11-10T15:08:13.090Z,34.0643333,-117.5233333,7.26,1.03,ml,29,100,0.0785,0.15,ci,ci37488376,2015-11-10T15:55:42.370Z,"7km NNW of Glen Avon, California",earthquake
2015-11-10T14:57:54.980Z,44.7766667,-110.6661667,2.62,1.63,ml,12,202,0.062,0.12,uu,uu60129427,2015-11-10T18:08:41.470Z,"36km ENE of West Yellowstone, Montana",earthquake
2015-11-10T14:33:14.910Z,33.7725,-116.1218333,6.72,1.57,ml,54,35,0.08648,0.15,ci,ci37488368,2015-11-10T15:14:18.400Z,"10km ENE of Indio, California",earthquake
2015-11-10T14:19:45.140Z,-32.8281,-178.419,10,5,mb,,127,3.596,1.05,us,us10003wbc,2015-11-10T22:22:18.952Z,"161km SSE of L'Esperance Rock, New Zealand",earthquake
2015-11-10T14:17:08.000Z,65.4892,-149.9269,0.1,1.5,ml,,,,0.55,ak,ak11830323,2015-11-10T14:52:14.062Z,"63km NNE of Manley Hot Springs, Alaska",earthquake
2015-11-10T14:12:46.920Z,39.6815,143.0182,32.89,4.8,mb,,133,2.106,0.74,us,us10003way,2015-11-10T22:15:28.432Z,"91km E of Miyako, Japan",earthquake
2015-11-10T14:09:41.000Z,60.0542,-152.4282,79.8,1.2,ml,,,,0.22,ak,ak11830321,2015-11-10T20:33:40.294Z,"45km NW of Anchor Point, Alaska",earthquake
2015-11-10T14:08:44.000Z,64.8781,-151.4286,0.9,1.3,ml,,,,0.72,ak,ak11830319,2015-11-10T20:13:51.703Z,"39km WSW of Manley Hot Springs, Alaska",earthquake
2015-11-10T14:02:53.560Z,19.4313333,-155.6148333,3.542,1.32,md,15,134,0.02336,0.08,hv,hv61097601,2015-11-10T19:44:48.640Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-10T14:02:18.400Z,36.9507,-97.8335,0.113,3.7,ml,,36,,0.56,us,us10003was,2015-11-10T19:48:58.198Z,"18km NNW of Medford, Oklahoma",earthquake
2015-11-10T13:57:41.480Z,36.0205,-117.8066667,1.49,0.38,ml,10,82,0.03389,0.12,ci,ci37488352,2015-11-10T16:10:58.050Z,"13km NE of Little Lake, California",earthquake
2015-11-10T13:51:43.370Z,19.4466667,-155.648,7.199,0.68,md,8,129,0.04302,0.08,hv,hv61097596,2015-11-11T00:50:24.190Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2015-11-10T13:49:17.000Z,63.2598,-150.7067,128.6,1.4,ml,,,,0.2,ak,ak11830317,2015-11-10T20:13:50.916Z,"89km W of Cantwell, Alaska",earthquake
2015-11-10T13:48:14.000Z,61.4201,-152.3277,1,0.5,ml,,,,0.1,ak,ak11830315,2015-11-10T20:13:53.232Z,"98km NW of Nikiski, Alaska",earthquake
2015-11-10T13:44:31.040Z,35.7515,-117.9991667,4.15,1.08,ml,22,46,0.1179,0.13,ci,ci37488336,2015-11-10T15:04:20.524Z,"20km NW of Inyokern, California",earthquake
2015-11-10T13:41:54.250Z,33.5235,-116.4541667,6.64,0.38,ml,12,230,0.07258,0.1,ci,ci37488344,2015-11-10T16:08:08.034Z,"20km SW of La Quinta, California",earthquake
2015-11-10T13:36:45.600Z,35.9825,-96.8077,4.339,3.6,ml,,53,,0.31,us,us10003wah,2015-11-11T03:16:45.215Z,"3km W of Cushing, Oklahoma",earthquake
2015-11-10T13:35:31.745Z,36.7491,-116.2008,2.7,-0.1,ml,8,141.1,0.023,0.0925,nn,nn00518361,2015-11-10T16:43:49.773Z,"52km ESE of Beatty, Nevada",earthquake
2015-11-10T13:34:57.416Z,36.7388,-116.2123,3.8,-0.2,ml,7,168.3,0.011,0.037,nn,nn00518359,2015-11-10T16:37:31.111Z,"52km ESE of Beatty, Nevada",earthquake
2015-11-10T13:23:52.460Z,38.8176651,-122.8180008,3.04,0.56,md,11,84,0.008431,0.03,nc,nc72553751,2015-11-10T13:25:26.150Z,"6km NW of The Geysers, California",earthquake
2015-11-10T13:22:25.000Z,61.4364,-146.4254,13.4,2.4,ml,,,,0.96,ak,ak11829384,2015-11-10T13:52:11.115Z,"34km N of Valdez, Alaska",earthquake
2015-11-10T13:21:54.130Z,38.8144989,-122.821167,2.66,1.72,md,32,74,0.008413,0.03,nc,nc72553746,2015-11-10T13:23:31.200Z,"6km NW of The Geysers, California",earthquake
2015-11-10T13:11:29.300Z,36.4721,-98.7516,2.091,3.2,ml,,115,,0.34,us,us10003wab,2015-11-10T16:35:54.215Z,"33km NW of Fairview, Oklahoma",earthquake
2015-11-10T13:10:39.610Z,36.4359,-98.718,5,2.6,mb_lg,,104,0.235,0.51,us,us10003waa,2015-11-10T21:13:11.532Z,"28km NW of Fairview, Oklahoma",earthquake
2015-11-10T13:01:33.750Z,36.9268,-97.8149,3.79,2.5,mb_lg,,35,0.083,0.33,us,us10003wa7,2015-11-10T21:20:41.964Z,"15km NNW of Medford, Oklahoma",earthquake
2015-11-10T12:59:47.530Z,36.4168333,-116.8878333,5.62,1.02,ml,22,50,0.05403,0.2,ci,ci37488328,2015-11-10T17:01:02.751Z,"5km SW of Furnace Creek, California",earthquake
2015-11-10T12:58:37.770Z,-30.8274,-71.433,37.6,4.6,mwr,,67,0.231,0.94,us,us10003wa5,2015-11-10T21:01:19.429Z,"33km SW of Ovalle, Chile",earthquake
2015-11-10T12:57:14.940Z,36.137001,-120.6904984,6.02,1.98,md,7,171,0.2994,0.11,nc,nc72553736,2015-11-10T12:58:50.940Z,"29km W of Coalinga, California",earthquake
2015-11-10T12:44:26.800Z,18.017,-65.387,17,2.4,Md,4,244.8,0.1760698,0.18,pr,pr15314002,2015-11-10T15:44:46.581Z,"12km SE of Esperanza, Puerto Rico",earthquake
2015-11-10T12:43:22.000Z,63.2218,-151.4303,3.7,1.9,ml,,,,0.69,ak,ak11829382,2015-11-10T13:11:15.664Z,"120km NNW of Talkeetna, Alaska",earthquake
2015-11-10T12:35:12.360Z,38.8066673,-122.8011703,0.78,1.28,md,16,102,0.004765,0.03,nc,nc72553731,2015-11-10T12:36:46.810Z,"5km NW of The Geysers, California",earthquake
2015-11-10T12:34:19.560Z,35.8407,-116.7856,7.3,0.6,ml,5,292.75,0.142,0.1411,nn,nn00518347,2015-11-10T19:15:37.294Z,"56km E of Searles Valley, California",earthquake
